,LGA,State,Age_Group,ASFR,population
3865,DawakinK,Kano,40_44,0.106983734,8181.877686
3866,DawakinT,Kano,40_44,0.118379735,11880.19373
3867,Degema,Rivers,40_44,0.010237254,9191.680786
3868,Dekina,Kogi,40_44,0.054212813,8601.570724
3869,Demsa,Adamawa,40_44,0.083472404,3904.538197
3870,Dikwa,Borno,40_44,0.121242387,3857.642685
3871,Doguwa,Kano,40_44,0.121988446,5040.165806
3872,Doma,Nassarawa,40_44,0.074572278,3706.058897
3873,Donga,Taraba,40_44,0.055983431,4653.77244
3874,Dukku,Gombe,40_44,0.100440127,6202.254745
3875,Dunukofia,Anambra,40_44,0.050134752,2644.979004
3876,Dutse,Jigawa,40_44,0.099741395,9235.495117
3877,Dutsi,Katsina,40_44,0.081982478,2975.807922
3878,Dutsin-M,Katsina,40_44,0.118828743,5731.538544
3879,Eastern Obolo,Akwa Ibom,40_44,0.013888505,2408.110962
3880,Ebonyi,Ebonyi,40_44,0.032314345,6056.312225
3881,Edati,Niger,40_44,0.068635392,4320.739166
3882,Ede North,Osun,40_44,0.049259509,1418.895752
3883,Ede South,Osun,40_44,0.065659167,4079.805176
3884,Edu,Kwara,40_44,0.104914535,6678.065571
3885,Efon,Ekiti,40_44,0.036372685,3160.242432
3886,EgbadoNorth,Ogun,40_44,0.055901766,6804.369278
3887,EgbadoSouth,Ogun,40_44,0.036811698,4427.434357
3888,Egbeda,Oyo,40_44,0.039959473,7124.345825
3889,Egbedore,Osun,40_44,0.045277339,3249.803894
3890,Egor,Edo,40_44,0.072095542,5430.366211
3891,Ehime-Mb,Imo,40_44,0.04085162,7167.071045
3892,Ejigbo,Osun,40_44,0.041143194,4442.648193
3893,Ekeremor,Bayelsa,40_44,0.039092628,9636.137726
3894,Eket,Akwa Ibom,40_44,0.020335971,5307.57959
3895,Ekiti,Kwara,40_44,0.056877323,2108.530304
3896,EkitiEas,Ekiti,40_44,0.020640791,4540.334229
3897,EkitiSouth-West,Ekiti,40_44,0.024866879,3944.320557
3898,EkitiWest,Ekiti,40_44,0.02672258,5749.665894
3899,Ekwusigo,Anambra,40_44,0.064218607,3632.769531
3900,Eleme,Rivers,40_44,0.016610904,11296.79053
3901,Emuoha,Rivers,40_44,0.023390623,9461.407104
3902,Emure/Ise/Orun,Ekiti,40_44,0.017109028,4323.011902
3903,Enugu East,Enugu,40_44,0.047400916,11789.76373
3904,Enugu North,Enugu,40_44,0.039569465,11877.60107
3905,Epe,Lagos,40_44,0.133978622,9919.182373
3906,EsanCent,Edo,40_44,0.078594327,4040.324219
3907,EsanNort,Edo,40_44,0.07552155,2521.197266
3908,EsanSout,Edo,40_44,0.073504507,6857.506973
3909,EsanWest,Edo,40_44,0.077559714,4244.19989
3910,Ese-Odo,Ondo,40_44,0.031707528,5564.938721
3911,Esit Eket,Akwa Ibom,40_44,0.013478585,4062.453552
3912,Essien-U,Akwa Ibom,40_44,0.020555844,6584.424927
3913,Etche,Rivers,40_44,0.031995721,10890.16406
3914,Ethiope West,Delta,40_44,0.030619899,5231.783112
3915,EthiopeE,Delta,40_44,0.044396694,6519.299438
3916,Eti-Osa,Lagos,40_44,0.084985642,6816.424805
3917,EtimEkpo,Akwa Ibom,40_44,0.026861024,3743.436157
3918,Etinan,Akwa Ibom,40_44,0.016237145,1991.703125
3919,Etsako Central,Edo,40_44,0.025826551,2671.834457
3920,EtsakoEa,Edo,40_44,0.034279032,6267.476669
3921,EtsakoWe,Edo,40_44,0.021406604,6904.765732
3922,Etung,Cross River,40_44,0.02853581,2586.034832
3923,Ewekoro,Ogun,40_44,0.058906496,1494.40921
3924,Ezeagu,Enugu,40_44,0.047708709,6263.979706
3925,Ezinihit,Imo,40_44,0.070140125,4107.548828
3926,Ezza North,Ebonyi,40_44,0.03109152,5822.485718
3927,Ezza South,Ebonyi,40_44,0.061764272,2464.382446
3928,Fakai,Kebbi,40_44,0.090811942,3661.947166
3929,Faskari,Katsina,40_44,0.120001319,6210.649994
3930,Fika,Yobe,40_44,0.122646999,4493.191269
3931,Fufore,Adamawa,40_44,0.084479459,5837.520132
3932,Funakaye,Gombe,40_44,0.123176859,6431.450157
3933,Fune,Yobe,40_44,0.12587069,9641.860939
3934,Funtua,Katsina,40_44,0.10929202,6365.405029
3935,Gabasawa,Kano,40_44,0.107073012,7725.828949
3936,Gada,Sokoto,40_44,0.110207943,7921.041313
3937,Gagarawa,Jigawa,40_44,0.178446169,2534.66394
3938,Gamawa,Bauchi,40_44,0.143658366,8075.428207
3939,Gamjuwa,Bauchi,40_44,0.094174233,9033.439785
3940,Ganye,Adamawa,40_44,0.064278941,5746.811417
3941,Garki,Jigawa,40_44,0.145445202,5502.506927
3942,Garko,Kano,40_44,0.116698835,2585.133667
3943,Garum Mallam,Kano,40_44,0.086368845,3402.163574
3944,Gashaka,Taraba,40_44,0.061136236,2686.823613
3945,Gassol,Taraba,40_44,0.10660899,6927.185644
3946,Gaya,Kano,40_44,0.12321803,10099.99365
3947,Gbako,Niger,40_44,0.059294397,3643.29673
3948,Gboko,Benue,40_44,0.033134265,11224.22064
3949,Gboyin,Ekiti,40_44,0.017699112,2221.002441
3950,Geidam,Yobe,40_44,0.119592122,5098.044983
3951,Gezawa,Kano,40_44,0.08071189,7345.003296
3952,Giade,Bauchi,40_44,0.09984323,3701.821655
3953,Girie,Adamawa,40_44,0.087300347,4092.226883
3954,Giwa,Kaduna,40_44,0.134892766,10330.66992
3955,Gokana,Rivers,40_44,0.007153288,6907.856445
3956,Gombi,Adamawa,40_44,0.074530337,3781.22477
3957,Goronyo,Sokoto,40_44,0.130921882,7236.630417
3958,Gubio,Borno,40_44,0.10598008,5014.338856
3959,Gudu,Sokoto,40_44,0.124162164,2747.288982
3960,Gujba,Yobe,40_44,0.108514223,4021.105419
3961,Gulani,Yobe,40_44,0.103080526,3869.696815
3962,Guma,Benue,40_44,0.04191857,6001.512711
3963,Gumel,Jigawa,40_44,0.204460857,2835.243195
3964,Gummi,Zamfara,40_44,0.11593173,7257.764896
3965,Gurara,Niger,40_44,0.050213099,3612.174522
3966,Guri,Jigawa,40_44,0.163718642,3480.363663
3967,Gusau,Zamfara,40_44,0.087841964,10705.30973
3968,Guyuk,Adamawa,40_44,0.095588801,6187.640518
3969,Guzamala,Borno,40_44,0.124516714,2751.800671
3970,Gwadabaw,Sokoto,40_44,0.139952686,8918.250504
3971,Gwagwala,Federal Capital Territory,40_44,0.039383404,12346.16803
3972,Gwandu,Kebbi,40_44,0.138353874,5161.480881
3973,Gwaram,Jigawa,40_44,0.136399063,9054.408691
3974,Gwarzo,Kano,40_44,0.133732796,5479.242615
3975,Gwer East,Benue,40_44,0.045032645,4913.81292
3976,GwerWest,Benue,40_44,0.046585273,3930.980972
3977,Gwiwa,Jigawa,40_44,0.123917659,3964.376831
3978,Gwoza,Borno,40_44,0.111854273,9346.865211
3979,Hadejia,Jigawa,40_44,0.100560247,4132.333984
3980,Hawul,Borno,40_44,0.073954419,4085.7509
3981,Hong,Adamawa,40_44,0.102454369,5565.030218
3982,IbadanNorth-West,Oyo,40_44,0.026712197,12213.74609
3983,IbadanSouth-West,Oyo,40_44,0.010689282,26469.875
3984,Ibaji,Kogi,40_44,0.034816037,5721.743935
3985,Ibarapa Central,Oyo,40_44,0.069306521,3572.235901
3986,Ibarapa East,Oyo,40_44,0.051955315,4360.956657
3987,Ibarapa North,Oyo,40_44,0.059110336,4389.986008
3988,Ibeju/Lekki,Lagos,40_44,0.074424449,3847.679443
3989,Ibesikpo Asutan,Akwa Ibom,40_44,0.004502168,4984.483643
3990,Ibi,Taraba,40_44,0.078216808,2919.922846
3991,Ibiono Ibom,Akwa Ibom,40_44,0.009206591,6340.11853
3992,Idanre,Ondo,40_44,0.035381705,6057.492657
3993,Ideato South,Imo,40_44,0.016059803,6196.84668
3994,IdeatoNo,Imo,40_44,0.03254442,6105.611328
3995,Idemili North,Anambra,40_44,0.034674961,18634.37012
3996,Ido,Oyo,40_44,0.023841784,4168.336857
3997,Ido/Osi,Ekiti,40_44,0.016674253,9409.097534
3998,Ifako/Ijaye,Lagos,40_44,0.064192433,36553.85938
3999,Ife East,Osun,40_44,0.024626915,4150.767578
4000,Ife North,Osun,40_44,0.041663309,9232.408348
4001,Ife South,Osun,40_44,0.026369461,8295.221741
4002,Ifedayo,Osun,40_44,0.014575494,1151.710205
4003,Ifedore,Ondo,40_44,0.017924322,9559.702393
4004,Ifelodun,Kwara,40_44,0.048745322,15105.13512
4005,Ifelodun,Osun,40_44,0.048745322,15105.13512
4006,Ifo,Ogun,40_44,0.039281507,23183.00763
4007,Igabi,Kaduna,40_44,0.121371283,14008.4398
4008,Igalamela-Odolu,Kogi,40_44,0.07974739,6900.842482
4009,Igbo-Eti,Enugu,40_44,0.071269951,5464.127563
4010,Igbo-eze North,Enugu,40_44,0.077935714,10127.95825
4011,Igbo-eze South,Enugu,40_44,0.054899707,5886.497131
4012,Igueben,Edo,40_44,0.162858356,2729.956635
4013,Ihiala,Anambra,40_44,0.051928762,11713.83301
4014,Ihitte/U,Imo,40_44,0.054750456,7375.874512
4015,Ijebu North-East,Ogun,40_44,0.048550106,5924.695679
4016,IjebuEast,Ogun,40_44,0.074277084,5532.4764
4017,IjebuNorth,Ogun,40_44,0.033214014,9845.875031
4018,Ijero,Ekiti,40_44,0.02132065,6597.814575
4019,Ijumu,Kogi,40_44,0.055582086,4088.193451
4020,Ika,Akwa Ibom,40_44,0.03114279,1805.98938
4021,IkaNorth,Delta,40_44,0.041387937,4879.674225
4022,Ikara,Kaduna,40_44,0.077058833,6727.582458
4023,IkaSouth,Delta,40_44,0.051440734,6485.893982
4024,Ikeduru,Imo,40_44,0.031635019,10621.29468
4025,Ikeja,Lagos,40_44,0.010624433,45997.60547
4026,Ikenne,Ogun,40_44,0.025357124,3705.847778
4027,Ikere,Ekiti,40_44,0.015960714,3918.577698
4028,Ikole,Ekiti,40_44,0.030498234,6800.254303
4029,Ikom,Cross River,40_44,0.031107303,5996.062546
4030,Ikono,Akwa Ibom,40_44,0.00955674,6813.471436
4031,Ikorodu,Lagos,40_44,0.051627347,18248.57617
4032,Ikot-Aba,Akwa Ibom,40_44,0.013270909,6222.075439
4033,Ikot-Ekp,Akwa Ibom,40_44,0.007339465,4386.100586
4034,Ikpoba-Okha,Edo,40_44,0.075613438,23607.93561
4035,Ikwerre,Rivers,40_44,0.020023985,6352.005798
4036,Ikwo,Ebonyi,40_44,0.017911676,7989.390137
4037,Ikwuano,Abia,40_44,0.015428755,5055.611084
4038,Ila,Osun,40_44,0.015741241,3340.8172
4039,IlajeEseodo,Ondo,40_44,0.035897665,9656.548889
4040,Ilejemeje,Ekiti,40_44,0.023722096,1262.085693
4041,IleOluji/Okeigbo,Ondo,40_44,0.020118728,2831.148804
4042,Ilesha East,Osun,40_44,0.077452214,3684.705811
4043,Ilesha West,Osun,40_44,0.071586803,4160.50293
4044,Illela,Sokoto,40_44,0.147800751,4545.126511
4045,Ilorin East,Kwara,40_44,0.079060313,12813.46259
4046,Ilorin South,Kwara,40_44,0.075042222,1532.052856
4047,IlorinWe,Kwara,40_44,0.049899539,15283.51416
4048,Imeko-Afon,Ogun,40_44,0.047192574,3124.375425
4049,Ingawa,Katsina,40_44,0.108004835,5180.011658
4050,Ini,Akwa Ibom,40_44,0.033075559,4438.712524
4051,Ipokia,Ogun,40_44,0.031116659,5972.000854
4052,Irele,Ondo,40_44,0.03603024,5585.921051
4053,Irepo,Oyo,40_44,0.074962263,3783.926167
4054,Irepodun,Kwara,40_44,0.039316304,9461.829498
4055,Irepodun,Osun,40_44,0.039316304,9461.829498
4056,Irepodun/Ifelodun,Ekiti,40_44,0.036746672,5956.916016
4057,Irewole,Osun,40_44,0.12134423,7779.893982
4058,Isa,Sokoto,40_44,0.078874876,6049.590374
4059,Ise/Orun,Ekiti,40_44,0.016292772,3112.249878
4060,Iseyin,Oyo,40_44,0.054376325,10616.78415
4061,Ishielu,Ebonyi,40_44,0.040015432,6793.586334
4062,Isi-Uzo,Enugu,40_44,0.034238181,5781.314545
4063,Isiala Ngwa North,Abia,40_44,0.026503918,6634.684692
4064,Isiala Ngwa South,Abia,40_44,0.025856141,4918.310547
4065,IsialaMb,Imo,40_44,0.039382448,7555.081055
4066,Isin,Kwara,40_44,0.028662911,1592.803146
4067,Isokan,Osun,40_44,0.112018831,3000.046509
4068,IsokoNor,Delta,40_44,0.03420063,4082.967712
4069,IsokoSou,Delta,40_44,0.024443194,10421.15576
4070,Isuikwua,Abia,40_44,0.043069766,4018.4823
4071,Itas/Gad,Bauchi,40_44,0.109783969,7165.105164
4072,Itesiwaju,Oyo,40_44,0.053869391,5051.524857
4073,Itu,Akwa Ibom,40_44,0.011218868,4359.577942
4074,Ivo,Ebonyi,40_44,0.043091014,4814.508545
4075,Iwajowa,Oyo,40_44,0.045559742,4613.459396
4076,Iwo,Osun,40_44,0.042552012,5768.855103
4077,Izzi,Ebonyi,40_44,0.046284637,7202.154205
4078,Jaba,Kaduna,40_44,0.127818804,4523.670166
4079,Jada,Adamawa,40_44,0.078929887,5398.184296
4080,Jahun,Jigawa,40_44,0.148288352,7940.628372
4081,Jakusko,Yobe,40_44,0.141486238,8229.701225
4082,Jalingo,Taraba,40_44,0.058770695,3491.029251
4083,Jama'are,Bauchi,40_44,0.134838652,2556.292969
4084,Jega,Kebbi,40_44,0.054319585,5146.786324
4085,Jema'a,Kaduna,40_44,0.104704106,8492.936111
4086,Jere,Borno,40_44,0.106499436,9318.126038
4087,Jibia,Katsina,40_44,0.098395202,5434.295464
4088,Jos East,Plateau,40_44,0.050470968,3288.943542
4089,Jos North,Plateau,40_44,0.045522346,14657.72809
4090,Jos South,Plateau,40_44,0.053434367,7742.390015
4091,Kabba/Bu,Kogi,40_44,0.061179444,4564.881268
4092,Kabo,Kano,40_44,0.113358076,5300.700623
4093,Kachia,Kaduna,40_44,0.093772521,8122.037594
4094,Kaduna North,Kaduna,40_44,0.08392922,16821.00342
4095,KafinHau,Jigawa,40_44,0.08169595,7200.507736
4096,Kafur,Katsina,40_44,0.130837018,5955.72229
4097,Kaga,Borno,40_44,0.104037642,3347.49481
4098,Kagarko,Kaduna,40_44,0.081817314,6790.550652
4099,Kaiama,Kwara,40_44,0.072356361,3785.604965
4100,Kaita,Katsina,40_44,0.095687219,4705.940018
4101,Kajola,Oyo,40_44,0.04998785,7793.28949
4102,Kajuru,Kaduna,40_44,0.088682002,2795.99321
4103,Kala/Balge,Borno,40_44,0.123245312,1949.546604
4104,Kalgo,Kebbi,40_44,0.073576509,2776.906052
4105,Kaltungo,Gombe,40_44,0.119267765,4172.735184
4106,Kanam,Plateau,40_44,0.096070512,5242.578186
4107,Kankara,Katsina,40_44,0.15480549,6519.889191
4108,Kanke,Plateau,40_44,0.067030155,4226.193047
4109,Kankiya,Katsina,40_44,0.102743753,5591.099487
4110,Kano,Kano,40_44,0.051206003,16693.72461
4111,Karasuwa,Yobe,40_44,0.150168813,2493.20858
4112,Karaye,Kano,40_44,0.14440171,5197.083923
4113,Karim-La,Taraba,40_44,0.072836953,5752.877352
4114,Karu,Nassarawa,40_44,0.068286148,5239.294678
4115,Katagum,Bauchi,40_44,0.129573374,11758.55492
4116,Katcha,Niger,40_44,0.066377754,3878.136726
4117,Katsina (Benue),Benue,40_44,0.050079258,6948.952354
4118,Katsina (K),Katsina,40_44,0.05913957,5702.101074
4119,Kaugama,Jigawa,40_44,0.127583128,4338.142624
4120,Kaura,Kaduna,40_44,0.119133967,4849.854034
4121,Kaura-Na,Zamfara,40_44,0.139290647,8006.048767
4122,Kauru,Kaduna,40_44,0.078147214,6273.633316
4123,Kazaure,Jigawa,40_44,0.179838743,5178.53363
4124,Keana,Nassarawa,40_44,0.045722958,2223.84618
4125,Kebbe,Sokoto,40_44,0.100185829,3656.234003
4126,Keffi,Nassarawa,40_44,0.068623016,2983.144775
4127,Khana,Rivers,40_44,0.016744517,13475.9071
4128,Kibiya,Kano,40_44,0.091912362,5793.113403
4129,Kirfi,Bauchi,40_44,0.127612217,4194.304974
4130,KiriKasa,Jigawa,40_44,0.122142278,5427.794312
4131,Kiru,Kano,40_44,0.112099631,7233.170471
4132,Kiyawa,Jigawa,40_44,0.123843657,5776.397736
4133,Koko/Bes,Kebbi,40_44,0.081301163,4731.0121
4134,Kokona,Nassarawa,40_44,0.129078691,2980.276398
4135,Kolokuma/Opokuma,Bayelsa,40_44,0.011623321,3060.387238
4136,Konduga,Borno,40_44,0.088970211,12893.21414
4137,Konshish,Benue,40_44,0.065004397,7025.530731
4138,Kontogur,Niger,40_44,0.120135986,4436.083237
4139,Kosofe,Lagos,40_44,0.010799588,40300.78125
4140,Kotonkar,Kogi,40_44,0.050351912,3813.979176
4141,Kubau,Kaduna,40_44,0.11055524,9295.582237
4142,Kudan,Kaduna,40_44,0.097558416,4106.949249
4143,Kuje,Federal Capital Territory,40_44,0.048586708,7255.25148
4144,Kukawa,Borno,40_44,0.110947606,3479.299164
4145,Kumbotso,Kano,40_44,0.055138774,11674.96191
4146,Kunchi,Kano,40_44,0.154969056,4847.753357
4147,Kura,Kano,40_44,0.130393804,2972.948914
4148,Kurfi,Katsina,40_44,0.102383296,3470.128052
4149,Kurmi,Taraba,40_44,0.058311091,2856.054276
4150,Kusada,Katsina,40_44,0.094685349,2861.797028
4151,Kwali,Federal Capital Territory,40_44,0.068255317,7004.099976
4152,Kwami,Gombe,40_44,0.110259803,9202.844681
4153,Kwande,Benue,40_44,0.040992514,7511.636147
4154,Kware,Sokoto,40_44,0.116231069,15697.61949
4155,Kwaya Kusar,Borno,40_44,0.083493266,1855.885498
4156,Lafia,Nassarawa,40_44,0.062650638,9996.698914
4157,Lagelu,Oyo,40_44,0.032522605,13238.30334
4158,LagosIsland,Lagos,40_44,0.049311854,7447.061096
4159,Lake Chad,Borno,40_44,0.126162982,5712.100679
4160,Lamurde,Adamawa,40_44,0.081973913,3667.092194
4161,Langtang North,Plateau,40_44,0.071498804,4667.997345
4162,Langtang South,Plateau,40_44,0.087391547,2861.787762
4163,Lapai,Niger,40_44,0.072621179,3945.459265
4164,Lau,Taraba,40_44,0.077912266,3280.876068
4165,Lavun,Niger,40_44,0.067129594,10319.87233
4166,Lere,Kaduna,40_44,0.091631672,9201.14521
4167,Logo,Benue,40_44,0.066046129,5118.043129
4168,Lokoja,Kogi,40_44,0.048898336,6699.4753
4169,Machina,Yobe,40_44,0.070326634,1897.471016
4170,Madagali,Adamawa,40_44,0.114539041,3316.746086
4171,Madobi,Kano,40_44,0.107156826,5121.598145
4172,Mafa,Borno,40_44,0.12094301,4051.991848
4173,Magama,Niger,40_44,0.082669355,6030.43224
4174,Magumeri,Borno,40_44,0.117956626,4508.324703
4175,Mai'Adua,Katsina,40_44,0.127655665,5516.351257
4176,Maidugur,Borno,40_44,0.104015548,9968.446289
4177,Maigatari,Jigawa,40_44,0.101317563,5290.004761
4178,Maiha,Adamawa,40_44,0.082945731,3433.197479
4179,Mainland,Lagos,40_44,0.028336874,48964.22266
4180,Maiyama,Kebbi,40_44,0.070659792,5433.887405
4181,Makarfi,Kaduna,40_44,0.09162357,4754.488831
4182,Makoda,Kano,40_44,0.141676257,7495.458008
4183,Makurdi,Benue,40_44,0.021396995,9157.977577
4184,MalamMad,Jigawa,40_44,0.1106378,2984.152588
4185,Malumfashi,Katsina,40_44,0.11338678,6081.803619
4186,Mangu,Plateau,40_44,0.040634411,8541.099808
4187,Mani,Katsina,40_44,0.085689182,8253.00824
4188,Maradun,Zamfara,40_44,0.075036835,7427.600967
4189,Mariga,Niger,40_44,0.116796822,6171.381109
4190,Marte,Borno,40_44,0.124694689,4268.079697
4191,Maru,Zamfara,40_44,0.099423666,8899.188877
4192,Mashegu,Niger,40_44,0.086380704,6271.144611
4193,Mashi,Katsina,40_44,0.096271221,4672.170959
4194,Matazu,Katsina,40_44,0.131907023,3695.513702
4195,Mayo-Bel,Adamawa,40_44,0.10391571,5613.774414
4196,Mbaitoli,Imo,40_44,0.020398323,4281.030273
4197,Mbo,Akwa Ibom,40_44,0.011135683,5506.763
4198,Michika,Adamawa,40_44,0.104810329,5231.040031
4199,Miga,Jigawa,40_44,0.115779586,3647.498795
4200,Mikang,Plateau,40_44,0.077493317,1786.128586
4201,Minjibir,Kano,40_44,0.147199549,6741.980713
4202,Misau,Bauchi,40_44,0.089222868,6828.67659
4203,Mkpat Enin,Akwa Ibom,40_44,0.020956987,6511.275513
4204,Moba,Ekiti,40_44,0.011534707,1134.061523
4205,Mobbar,Borno,40_44,0.112098493,3872.378914
4206,Mokwa,Niger,40_44,0.085635449,8171.487804
4207,Monguno,Borno,40_44,0.123942447,2997.18383
4208,Mopa-Muro,Kogi,40_44,0.059083796,1520.844042
4209,Moro,Kwara,40_44,0.070309065,4229.084808
4210,Mubi North,Adamawa,40_44,0.12071687,5220.690918
4211,Mubi South,Adamawa,40_44,0.117058537,2704.000977
4212,Musawa,Katsina,40_44,0.135950872,5263.602142
4213,Muya,Niger,40_44,0.132112498,2545.903732
4214,Nafada,Gombe,40_44,0.129288087,3787.963936
4215,Nangere,Yobe,40_44,0.106474068,3705.012726
4216,Nasarawa,Nassarawa,40_44,0.077896208,5945.835289
4217,Nassarawa Egon,Nassarawa,40_44,0.07586387,4414.829254
4218,Ndokwa East,Delta,40_44,0.030207118,5814.47496
4219,Ndokwa West,Delta,40_44,0.045738755,4234.666397
4220,Nembe,Bayelsa,40_44,0.03545763,5363.411972
4221,Ngala,Borno,40_44,0.124608704,6470.162872
4222,Nganzai,Borno,40_44,0.126115791,3362.060539
4223,Ngaski,Kebbi,40_44,0.093856091,4080.358865
4224,Ngor-Okp,Imo,40_44,0.035581099,9201.676971
4225,Nguru,Yobe,40_44,0.122984469,5000.980133
4226,Ningi,Bauchi,40_44,0.107706464,11574.61354
4227,Njaba,Imo,40_44,0.007169706,9304.875
4228,Njikoka,Anambra,40_44,0.033367427,5660.367676
4229,Nkanu East,Enugu,40_44,0.055653869,7940.997772
4230,Nkanu West,Enugu,40_44,0.03456239,9464.981445
4231,NnewiNort,Anambra,40_44,0.060816149,6998.217285
4232,NnewiSou,Anambra,40_44,0.059603978,9265.493652
4233,Nsit Atai,Akwa Ibom,40_44,0.006699258,3566.755859
4234,Nsit Ibom,Akwa Ibom,40_44,0.010710461,6423.022217
4235,Nsit Ubium,Akwa Ibom,40_44,0.01358919,8324.091431
4236,Nsukka,Enugu,40_44,0.038631317,10785.89539
4237,Numan,Adamawa,40_44,0.084110772,2394.34288
4238,Nwangele,Imo,40_44,0.016778201,7168.600098
4239,Obafemi-Owode,Ogun,40_44,0.042474192,12124.22844
4240,Obanliku,Cross River,40_44,0.037893102,5192.891937
4241,Obi,Benue,40_44,0.048664052,7703.688965
4242,Obi,Nassarawa,40_44,0.048664052,7703.688965
4243,Obio/Akp,Rivers,40_44,0.010999613,10803.40967
4244,Obokun,Osun,40_44,0.045337637,6933.135376
4245,Oboma Ngwa,Abia,40_44,0.03424844,2457.132324
4246,Obot Akara,Akwa Ibom,40_44,0.025986472,7851.970581
4247,Obowo,Imo,40_44,0.038542653,5006.557617
4248,Obubra,Cross River,40_44,0.015929063,7077.49678
4249,Obudu,Cross River,40_44,0.066739937,2102.953796
4250,Odeda,Ogun,40_44,0.03469325,3230.299377
4251,Odigbo,Ondo,40_44,0.029961287,9299.295609
4252,Odo0tin,Osun,40_44,0.05955391,3985.67688
4253,Odogbolu,Ogun,40_44,0.058558947,5185.693634
4254,Odukpani,Cross River,40_44,0.024528905,7671.839905
4255,Offa,Kwara,40_44,0.067579544,3362.775146
4256,Ofu,Kogi,40_44,0.070219626,6577.237305
4257,Ogba/Egbe,Rivers,40_44,0.055300929,10746.16666
4258,Ogbadibo,Benue,40_44,0.042520735,3713.097778
4259,Ogbaru,Anambra,40_44,0.041143595,5508.933533
4260,Ogbia,Bayelsa,40_44,0.107589259,8749.941467
4261,Ogbomosho North,Oyo,40_44,0.027273689,3978.322266
4262,Ogbomosho South,Oyo,40_44,0.019963377,5469.171387
4263,Ogo-Oluw,Oyo,40_44,0.036938444,3089.279907
4264,Ogoja,Cross River,40_44,0.079349225,8711.335434
4265,Ogori/Magongo,Kogi,40_44,0.094449416,1014.834961
4266,Ogu/Bolo,Rivers,40_44,0.008288687,5381.673828
4267,OgunWaterside,Ogun,40_44,0.040900816,3326.816666
4268,Oguta,Imo,40_44,0.048757904,8813.277496
4269,Ohafia Abia,Abia,40_44,0.043193616,8613.426331
4270,Ohaji/Eg,Imo,40_44,0.035310233,7504.901581
4271,Ohaozara,Ebonyi,40_44,0.032135399,6476.245483
4272,Ohaukwu,Ebonyi,40_44,0.029416995,6334.996521
4273,Ohimini,Benue,40_44,0.048368016,1671.081268
4274,Oji-River,Enugu,40_44,0.054298141,4635.866577
4275,Ojo,Lagos,40_44,0.026160428,24103.81494
4276,Oju,Benue,40_44,0.062223554,6362.152267
4277,Oke-Ero,Kwara,40_44,0.032604482,4491.58107
4278,Okehi,Kogi,40_44,0.050770576,8246.801628
4279,Okene,Kogi,40_44,0.081734306,9013.506226
4280,Okigwe,Imo,40_44,0.084441667,7240.47168
4281,Okitipupa,Ondo,40_44,0.0229132,9099.570465
4282,Okobo,Akwa Ibom,40_44,0.006431395,6414.88855
4283,Okpe,Delta,40_44,0.023270316,8418.065063
4284,Okpokwu,Benue,40_44,0.049468376,5169.865692
4285,Okrika,Rivers,40_44,0.009334701,3927.715332
4286,Ola-Oluwa,Osun,40_44,0.049739475,4715.626953
4287,Olamabor,Kogi,40_44,0.054274206,7826.905434
4288,Olorunda,Osun,40_44,0.026345853,8552.904297
4289,Olorunsogo,Oyo,40_44,0.070552491,3116.064735
4290,Oluyole,Oyo,40_44,0.028815493,7672.823792
4291,Omala,Kogi,40_44,0.052856644,3596.946751
